序号,经度,纬度,航向角(度)
1,120.07064157,30.32105564,88.51
2,120.07064160,30.32105566,98.51
3,120.07064163,30.32105568,108.51
4,120.07064166,30.32105570,118.51
5,120.07064171,30.32105571,128.51
6,120.07064175,30.32105572,138.51
7,120.07064179,30.32105573,148.51
8,120.07064182,30.32105575,158.51
9,120.07064186,30.32105578,198.51
10,120.07064190,30.32105580,248.51
11,120.07064195,30.32105582,278.51
12,120.07065098,30.32105585,338.51
